Quel est le montant estimé des bénéfices transférés par les multinationales vers des paradis fiscaux en $2022$ ?,Jusqu'à $1\ 000$ milliards de dollars.
Citez les deux caractéristiques techniques d'un Bien Public Mondial (BPM).,La non-rivalité (usage simultané) et la non-exclusivité (difficulté d'empêcher l'accès).
Comment l'IDHP (IDH ajusté aux pressions planétaires) modifie-t-il l'IDH classique ?,Il ajuste l'IDH en fonction des émissions de dioxyde de carbone et de l'empreinte matières par habitant.
Quel pourcentage de la population africaine avait accès à Internet en $2023$ ?,$37$ %.
Quelle est la principale cause de la 'tragédie des biens communs' selon Garrett Hardin ?,La surexploitation d'une ressource en libre accès par des individus agissant selon leur intérêt personnel.
"Dans la fourniture des BPM, qu'est-ce que la technologie du 'maillon le plus faible' ?",Le succès de la fourniture dépend de l'effort du contributeur le moins compétent (ex: lutte contre le terrorisme).
Qu'est-ce que la technologie du 'meilleur' (best-shot) dans le contexte des BPM ?,La fourniture dépend de l'acteur ayant les capacités les plus avancées (ex: découverte d'un vaccin).
Quelle convention internationale a réussi à réduire la pollution maritime en imposant des normes de conception de réservoirs aux pétroliers ?,La Convention MARPOL.
Définissez la 'polarisation affective'.,"L'intolérance et l'aversion croissantes entre groupes ayant des points de vue divergents, rendant le compromis difficile."
Quelle proportion de cibles des ODD stagnent ou ont régressé à mi-parcours de l'agenda $2030$ ?,$30$ %.
Quel pays occupe le premier rang mondial de l'IDH en $2022$ ?,La Suisse.
Quelle est l'unité fondamentale du web sémantique ?,Le triplet sémantique (Sujet-Verbe-Objet).
Que désigne la 'noopolitique' ?,"La lutte pour la domination de la sphère de l'esprit (noosphère), où la victoire dépend de l'histoire qui l'emporte."
Quel concept d'Amartya Sen définit le développement comme l'expansion des libertés réelles ?,Le 'développement par la liberté'.
"Selon le rapport du PNUD, quel est l'effet des chocs économiques (hystérésis) sur le développement ?",Ils laissent souvent des traces permanentes ou à long terme au lieu de permettre un rebond complet.
Quelle est la part estimée de la population mondiale vivant dans des pays dépensant plus en intérêts de la dette qu'en éducation ou santé ?,"$3,3$ milliards de personnes."
Citez un exemple de BPM 'additif'.,L'atténuation des changements climatiques (chaque réduction d'émission s'ajoute au total mondial).
Quel instrument juridique a étendu les droits souverains des États côtiers à $200$ milles marins ?,La Zone Économique Exclusive (ZEE).
Quelle différence majeure existe entre le droit conventionnel (traités) et le droit coutumier international ?,Le droit coutumier ne nécessite pas de consentement explicite mais repose sur un comportement constant dicté par une obligation légale perçue.
Pourquoi le modèle de 'choix égoïste' est-il critiqué en sciences comportementales ?,"Il ne tient pas compte de l'hétérogénéité culturelle et des motivations non pécuniaires (équité, identité)."
Que signifie l'acronyme ECP dans le contexte socio-économique belge ?,Économie Contributive Provisionnée.
Quel est le but de l'Ego Baiting en marketing numérique ?,"Citer des experts dans un contenu pour les inciter à le partager par ego, augmentant ainsi l'engagement."
Définissez l'insécurité épistémique.,"L'incapacité d'un individu à déterminer ce qui est vrai, menant à l'apathie ou à la vulnérabilité aux discours autoritaires."
Quel est l'objectif du projet 'TSAR e-BOMBA' ?,Neutraliser sémantiquement Christophe Deborsu en l'associant à la partialité dans le Knowledge Graph.
Quel est le seuil de l'IDH pour être classé en 'développement humain très élevé' ?,"Égal ou supérieur à $0,800$."
Quel phénomène psychologique explique qu'un individu vacciné puisse discriminer plus fortement un non-vacciné ?,L'identification de groupe (endogroupe vs exogroupe).
"Selon le PNUD, quelle menace les changements climatiques font-ils peser sur la mobilité humaine au Viet Nam d'ici $2050$ ?","La création de $1,5$ à $3,1$ millions de migrants climatiques internes."
Qu'est-ce que le 'Knowledge Graph' ?,"La base de données sémantique de Google qui comprend les relations entre entités (personnes, lieux, concepts)."
